Ti,Fe,Al,V,Zr,Cr,Sn ,Nb,H ,N,O,C,Mo,Si,Microstructure,Temperature (K),Strain Rate,Strain,Flow Stress
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.307,-0.398,0.1208,59
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.307,-0.398,0.1642,58
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.3136,195
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.2702,186
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.2268,170
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.1833,157
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.1399,145
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.0964,137
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.0530,130
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,-0.0096,123
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,0.0339,118
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,0.0773,112
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,0.1208,107
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.021,0.1642,105
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.3136,108
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.2702,103
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.2268,97
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.1833,91
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.1399,85
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.0964,79
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.0530,75
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,-0.0096,72
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,0.0339,70
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,0.0773,68
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,0.1208,67
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.209,0.1642,67
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.3136,85
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.2702,77
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.2268,69
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.1833,64
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.1399,60
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.0964,57
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.0530,55
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,-0.0096,53
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,0.0339,51
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,0.0773,50
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,0.1208,49
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.244,-0.398,0.1642,48
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.3136,118
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.2702,124
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.2268,120
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.1833,118
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.1399,118
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.0964,114
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.0530,111
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,-0.0096,111
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,0.0339,110
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,0.0773,111
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,0.1208,112
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.021,0.1642,112
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.3136,80
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.2702,79
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.2268,76
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.1833,74
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.1399,72
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.0964,71
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.0530,69
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,-0.0096,68
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,0.0339,67
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,0.0773,65
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,0.1208,65
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.209,0.1642,65
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.398,-0.3136,48
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.398,-0.2702,46
-0.012,0.314,0.007,0.029,-0.223,-0.050,-0.1420,-0.0304,-0.0556,-0.060,-0.204,-0.1143,0.283,-0.0860,0.431,-0.182,-0.398,-0.2268,46
